shipment_id,Time,step_index,scenario_name,Front_Top,Front_Middle,Front_Bottom,Middle_Top,Middle_Middle,Middle_Bottom,Rear_Top,Rear_Middle,Rear_Bottom,sconf,coverage_time,ambient_temp,door_open,speed_kmh,cooling_state,true_core_temp,cooling_effectiveness,risk_level,y_next_60_R2,eta_to_R2_60
SYN_SHIP_214,2026-06-01 11:30:00,21,AMBIENT_SPIKE,2.208,1.552,1.383,2.351,1.692,1.5,2.623,1.883,1.752,1.0,1.0,19.98,0,76.4,NORMAL,1.676,0.927,0.0,0.0,
SYN_SHIP_214,2026-06-01 11:40:00,22,AMBIENT_SPIKE,2.373,1.615,1.447,2.468,1.799,1.575,2.572,1.878,1.715,1.0,1.0,20.82,0,84.8,NORMAL,1.684,0.955,0.0,0.0,
SYN_SHIP_214,2026-06-01 11:50:00,23,AMBIENT_SPIKE,2.383,1.525,1.521,2.403,1.781,1.505,2.61,1.959,1.832,1.0,1.0,20.31,0,79.3,NORMAL,1.715,0.922,0.0,0.0,
SYN_SHIP_214,2026-06-01 12:00:00,24,AMBIENT_SPIKE,2.414,1.727,1.558,2.446,1.892,1.671,2.703,1.984,1.798,1.0,1.0,20.44,0,76.4,NORMAL,1.75,0.935,0.0,0.0,
SYN_SHIP_214,2026-06-01 12:10:00,25,AMBIENT_SPIKE,2.291,1.807,1.554,2.439,1.92,1.485,2.673,1.846,1.871,1.0,1.0,20.47,0,69.6,NORMAL,1.72,0.986,0.0,0.0,
SYN_SHIP_214,2026-06-01 12:20:00,26,AMBIENT_SPIKE,2.26,1.695,1.48,2.508,1.669,1.488,2.655,1.976,1.588,1.0,1.0,20.52,0,73.9,NORMAL,1.695,0.925,0.0,0.0,
SYN_SHIP_214,2026-06-01 12:30:00,27,AMBIENT_SPIKE,2.279,1.626,1.486,2.492,1.424,1.409,2.58,1.994,1.716,1.0,1.0,20.48,0,65.3,NORMAL,1.698,0.942,0.0,0.0,
SYN_SHIP_214,2026-06-01 12:40:00,28,AMBIENT_SPIKE,2.272,1.693,1.549,2.41,1.615,1.461,2.726,1.927,1.691,1.0,1.0,20.58,0,70.7,NORMAL,1.685,0.999,0.0,0.0,
SYN_SHIP_214,2026-06-01 12:50:00,29,AMBIENT_SPIKE,2.336,1.613,1.423,2.301,1.689,1.479,2.696,1.92,1.586,1.0,1.0,20.27,0,66.3,NORMAL,1.682,0.952,0.0,0.0,
SYN_SHIP_214,2026-06-01 13:00:00,30,AMBIENT_SPIKE,2.315,1.6,1.344,2.387,1.735,1.417,2.65,1.888,1.716,1.0,1.0,20.98,0,71.1,NORMAL,1.657,0.975,0.0,0.0,
SYN_SHIP_214,2026-06-01 13:10:00,31,AMBIENT_SPIKE,2.284,1.519,1.499,2.338,1.737,1.553,2.564,1.787,1.682,1.0,1.0,21.22,0,67.3,NORMAL,1.693,0.96,0.0,0.0,
SYN_SHIP_214,2026-06-01 13:20:00,32,AMBIENT_SPIKE,2.263,1.826,1.443,2.513,1.781,1.666,2.609,1.926,1.618,1.0,1.0,21.48,0,82.8,NORMAL,1.711,0.965,0.0,0.0,
SYN_SHIP_214,2026-06-01 13:30:00,33,AMBIENT_SPIKE,2.353,1.757,1.506,2.495,1.84,1.497,2.541,1.848,1.827,1.0,1.0,21.31,0,81.1,NORMAL,1.724,0.944,0.0,0.0,
SYN_SHIP_214,2026-06-01 13:40:00,34,AMBIENT_SPIKE,2.183,1.659,1.305,2.323,1.77,1.537,2.635,1.89,1.649,1.0,1.0,21.66,0,69.7,NORMAL,1.717,0.969,0.0,0.0,
SYN_SHIP_214,2026-06-01 13:50:00,35,AMBIENT_SPIKE,2.368,1.742,1.676,2.541,1.73,1.416,2.626,1.998,1.717,1.0,1.0,21.15,0,81.7,NORMAL,1.771,0.926,0.0,0.0,
SYN_SHIP_214,2026-06-01 14:00:00,36,AMBIENT_SPIKE,2.248,1.774,1.451,2.549,1.723,1.608,2.863,1.881,1.724,1.0,1.0,21.71,0,82.1,NORMAL,1.736,0.943,0.0,0.0,
SYN_SHIP_214,2026-06-01 14:10:00,37,AMBIENT_SPIKE,2.246,1.776,1.47,2.512,1.846,1.714,2.705,1.761,1.914,1.0,1.0,21.78,0,78.4,NORMAL,1.768,0.993,0.0,0.0,
SYN_SHIP_214,2026-06-01 14:20:00,38,AMBIENT_SPIKE,2.594,1.748,1.378,2.59,1.705,1.411,2.745,1.978,1.85,1.0,1.0,22.83,0,72.6,NORMAL,1.753,0.952,0.0,0.0,
SYN_SHIP_214,2026-06-01 14:30:00,39,AMBIENT_SPIKE,2.421,1.717,1.548,2.603,1.753,1.532,2.856,1.991,1.89,1.0,1.0,22.45,0,68.8,NORMAL,1.778,0.933,0.0,0.0,
SYN_SHIP_214,2026-06-01 14:40:00,40,AMBIENT_SPIKE,2.533,1.726,1.533,2.68,1.915,1.689,2.853,2.013,1.812,1.0,1.0,22.36,0,84.9,NORMAL,1.815,0.95,0.0,0.0,
SYN_SHIP_214,2026-06-01 14:50:00,41,AMBIENT_SPIKE,2.521,1.741,1.455,2.622,1.787,1.685,2.594,2.012,1.899,1.0,1.0,22.41,0,84.1,NORMAL,1.826,0.986,0.0,0.0,
SYN_SHIP_214,2026-06-01 15:00:00,42,AMBIENT_SPIKE,2.407,1.631,1.801,2.514,1.806,1.591,2.837,1.99,1.941,1.0,1.0,23.49,0,65.4,NORMAL,1.838,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-01 15:10:00,43,AMBIENT_SPIKE,2.575,1.789,1.578,2.623,1.974,1.609,2.696,2.09,2.02,1.0,1.0,22.65,0,84.4,NORMAL,1.848,0.986,0.0,0.0,
SYN_SHIP_214,2026-06-01 15:20:00,44,AMBIENT_SPIKE,2.571,1.759,1.516,2.69,1.836,1.613,2.829,2.007,1.835,1.0,1.0,22.71,0,77.9,NORMAL,1.81,0.966,0.0,0.0,
SYN_SHIP_214,2026-06-01 15:30:00,45,AMBIENT_SPIKE,2.371,1.787,1.554,2.615,1.724,1.645,2.838,2.017,1.855,1.0,1.0,22.8,0,68.6,NORMAL,1.802,0.958,0.0,0.0,
SYN_SHIP_214,2026-06-01 15:40:00,46,AMBIENT_SPIKE,2.54,1.776,1.341,2.658,1.793,1.674,2.858,1.896,1.886,1.0,1.0,24.29,0,74.9,NORMAL,1.817,0.928,0.0,0.0,
SYN_SHIP_214,2026-06-01 15:50:00,47,AMBIENT_SPIKE,2.571,1.698,1.547,2.438,1.91,1.458,2.803,2.042,1.774,1.0,1.0,23.12,0,68.1,NORMAL,1.825,0.971,0.0,0.0,
SYN_SHIP_214,2026-06-01 16:00:00,48,AMBIENT_SPIKE,2.346,1.767,1.574,2.691,1.851,1.611,2.686,1.997,1.776,1.0,1.0,23.77,0,65.3,NORMAL,1.831,0.961,0.0,0.0,
SYN_SHIP_214,2026-06-01 16:10:00,49,AMBIENT_SPIKE,2.461,1.852,1.649,2.664,1.661,1.669,2.821,1.986,1.935,1.0,1.0,23.52,0,67.9,NORMAL,1.848,0.961,0.0,0.0,
SYN_SHIP_214,2026-06-01 16:20:00,50,AMBIENT_SPIKE,2.538,1.923,1.772,2.741,1.697,1.672,2.871,2.084,2.022,1.0,1.0,23.7,0,83.2,NORMAL,1.862,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-01 16:30:00,51,AMBIENT_SPIKE,2.486,1.867,1.662,2.627,1.779,1.705,2.863,1.88,1.958,1.0,1.0,24.02,0,79.8,NORMAL,1.847,0.989,0.0,0.0,
SYN_SHIP_214,2026-06-01 16:40:00,52,AMBIENT_SPIKE,2.52,1.808,1.462,2.622,1.814,1.639,2.777,2.046,1.935,1.0,1.0,24.22,0,79.9,NORMAL,1.818,0.941,0.0,0.0,
SYN_SHIP_214,2026-06-01 16:50:00,53,AMBIENT_SPIKE,2.484,1.671,1.621,2.604,1.862,1.581,2.719,2.142,1.812,1.0,1.0,24.7,0,77.0,NORMAL,1.821,0.933,0.0,0.0,
SYN_SHIP_214,2026-06-01 17:00:00,54,AMBIENT_SPIKE,2.594,1.84,1.659,2.625,1.905,1.477,2.883,2.036,1.962,1.0,1.0,24.51,0,68.0,NORMAL,1.851,0.934,0.0,0.0,
SYN_SHIP_214,2026-06-01 17:10:00,55,AMBIENT_SPIKE,2.508,1.846,1.565,2.812,1.824,1.639,2.898,2.113,1.946,1.0,1.0,24.78,0,70.2,NORMAL,1.861,0.983,0.0,0.0,
SYN_SHIP_214,2026-06-01 17:20:00,56,AMBIENT_SPIKE,2.592,1.686,1.556,2.625,1.849,1.585,2.956,2.105,1.793,1.0,1.0,25.37,0,66.3,NORMAL,1.874,0.997,0.0,0.0,
SYN_SHIP_214,2026-06-01 17:30:00,57,AMBIENT_SPIKE,2.76,1.811,1.705,2.752,1.79,1.651,2.866,1.979,1.846,1.0,1.0,24.7,0,71.5,NORMAL,1.881,0.933,0.0,0.0,
SYN_SHIP_214,2026-06-01 17:40:00,58,AMBIENT_SPIKE,2.636,1.848,1.681,2.682,1.957,1.718,2.943,2.06,1.769,1.0,1.0,24.88,0,74.5,NORMAL,1.898,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-01 17:50:00,59,AMBIENT_SPIKE,2.604,1.924,1.675,2.689,1.824,1.627,3.035,1.984,2.088,1.0,1.0,25.43,0,68.7,NORMAL,1.862,0.966,0.0,0.0,
SYN_SHIP_214,2026-06-01 18:00:00,60,AMBIENT_SPIKE,2.57,1.877,1.66,2.692,1.908,1.588,2.773,2.075,2.012,1.0,1.0,25.56,0,80.1,NORMAL,1.886,0.991,0.0,0.0,
SYN_SHIP_214,2026-06-01 18:10:00,61,AMBIENT_SPIKE,2.637,1.83,1.645,2.735,1.902,1.667,3.123,1.987,1.94,1.0,1.0,26.45,0,76.1,NORMAL,1.883,0.94,0.0,0.0,
SYN_SHIP_214,2026-06-01 18:20:00,62,AMBIENT_SPIKE,2.683,1.875,1.571,2.66,1.994,1.587,2.969,2.04,1.958,1.0,1.0,25.43,0,81.3,NORMAL,1.885,0.973,0.0,0.0,
SYN_SHIP_214,2026-06-01 18:30:00,63,AMBIENT_SPIKE,2.572,1.804,1.694,2.828,1.832,1.645,2.808,1.951,2.03,1.0,1.0,25.82,0,65.4,NORMAL,1.891,0.995,0.0,0.0,
SYN_SHIP_214,2026-06-01 18:40:00,64,AMBIENT_SPIKE,2.8,1.741,1.65,2.831,1.878,1.716,2.927,1.94,1.895,1.0,1.0,25.75,0,66.2,NORMAL,1.884,0.978,0.0,0.0,
SYN_SHIP_214,2026-06-01 18:50:00,65,AMBIENT_SPIKE,2.489,1.848,1.572,2.668,1.81,1.678,2.795,2.127,1.894,1.0,1.0,25.54,0,77.4,NORMAL,1.876,0.951,0.0,0.0,
SYN_SHIP_214,2026-06-01 19:00:00,66,AMBIENT_SPIKE,2.599,1.772,1.555,2.661,1.903,1.748,2.87,2.116,1.724,1.0,1.0,25.5,0,69.3,NORMAL,1.885,0.943,0.0,0.0,
SYN_SHIP_214,2026-06-01 19:10:00,67,AMBIENT_SPIKE,2.566,1.874,1.527,2.659,1.857,1.689,3.0,2.034,1.861,1.0,1.0,25.96,0,71.2,NORMAL,1.874,0.924,0.0,0.0,
SYN_SHIP_214,2026-06-01 19:20:00,68,AMBIENT_SPIKE,2.761,1.815,1.515,2.573,1.914,1.702,3.076,2.116,1.888,1.0,1.0,26.17,0,81.7,NORMAL,1.865,0.959,0.0,0.0,
SYN_SHIP_214,2026-06-01 19:30:00,69,AMBIENT_SPIKE,2.758,1.806,1.539,2.748,1.861,1.676,2.854,2.034,1.941,1.0,1.0,26.6,0,81.9,NORMAL,1.888,0.996,0.0,0.0,
SYN_SHIP_214,2026-06-01 19:40:00,70,AMBIENT_SPIKE,2.761,1.79,1.644,2.774,1.952,1.629,2.813,2.06,2.006,1.0,1.0,25.82,0,70.7,NORMAL,1.889,0.969,0.0,0.0,
SYN_SHIP_214,2026-06-01 19:50:00,71,AMBIENT_SPIKE,2.663,2.011,1.741,2.806,1.894,1.854,3.105,1.923,1.953,1.0,1.0,26.65,0,75.4,NORMAL,1.889,0.922,0.0,0.0,
SYN_SHIP_214,2026-06-01 20:00:00,72,AMBIENT_SPIKE,2.621,2.065,1.614,2.712,1.785,1.596,2.942,2.066,1.864,1.0,1.0,26.24,0,72.6,NORMAL,1.878,0.923,0.0,0.0,
SYN_SHIP_214,2026-06-01 20:10:00,73,AMBIENT_SPIKE,2.483,1.796,1.65,2.734,1.753,1.595,2.974,1.955,1.885,1.0,1.0,26.78,0,83.1,NORMAL,1.871,0.933,0.0,0.0,
SYN_SHIP_214,2026-06-01 20:20:00,74,AMBIENT_SPIKE,2.535,1.788,1.571,2.794,1.942,1.7,2.935,2.282,1.886,1.0,1.0,26.58,0,72.1,NORMAL,1.895,0.979,0.0,0.0,
SYN_SHIP_214,2026-06-01 20:30:00,75,AMBIENT_SPIKE,2.62,1.811,1.544,2.727,1.839,1.542,2.85,2.04,1.904,1.0,1.0,26.7,0,72.5,NORMAL,1.863,0.995,0.0,0.0,
SYN_SHIP_214,2026-06-01 20:40:00,76,AMBIENT_SPIKE,2.518,1.858,1.546,2.735,1.69,1.809,2.763,2.006,1.935,1.0,1.0,26.92,0,79.4,NORMAL,1.864,0.96,0.0,0.0,
SYN_SHIP_214,2026-06-01 20:50:00,77,AMBIENT_SPIKE,2.668,1.952,1.772,2.7,1.885,1.903,2.821,2.057,2.016,1.0,1.0,26.63,0,76.5,NORMAL,1.916,0.927,0.0,0.0,
SYN_SHIP_214,2026-06-01 21:00:00,78,AMBIENT_SPIKE,2.923,1.809,1.74,2.967,2.11,1.652,3.156,2.132,2.034,1.0,1.0,38.33,0,65.6,NORMAL,1.909,0.989,0.0,0.0,
SYN_SHIP_214,2026-06-01 21:10:00,79,AMBIENT_SPIKE,3.068,1.882,1.696,3.051,2.039,1.797,3.223,2.286,1.932,1.0,1.0,38.98,0,76.1,NORMAL,1.898,0.974,0.0,0.0,
SYN_SHIP_214,2026-06-01 21:20:00,80,AMBIENT_SPIKE,2.963,1.947,1.579,2.911,1.962,1.605,3.253,1.999,2.012,1.0,1.0,38.92,0,76.7,NORMAL,1.902,0.964,0.0,0.0,
SYN_SHIP_214,2026-06-01 21:30:00,81,AMBIENT_SPIKE,3.026,1.819,1.621,2.863,1.982,1.669,3.194,2.208,1.715,1.0,1.0,39.1,0,77.8,NORMAL,1.888,0.933,0.0,0.0,
SYN_SHIP_214,2026-06-01 21:40:00,82,AMBIENT_SPIKE,2.848,1.839,1.645,3.273,1.925,1.669,3.207,2.159,1.933,1.0,1.0,39.22,0,78.4,NORMAL,1.941,0.987,0.0,0.0,
SYN_SHIP_214,2026-06-01 21:50:00,83,AMBIENT_SPIKE,2.904,1.764,1.616,2.895,1.977,1.484,3.161,1.958,1.878,1.0,1.0,38.27,0,81.4,NORMAL,1.909,0.923,0.0,0.0,
SYN_SHIP_214,2026-06-01 22:00:00,84,AMBIENT_SPIKE,2.93,1.699,1.729,2.898,1.944,1.66,3.222,2.094,2.011,1.0,1.0,38.77,0,84.3,NORMAL,1.907,0.941,0.0,0.0,
SYN_SHIP_214,2026-06-01 22:10:00,85,AMBIENT_SPIKE,3.012,1.846,1.663,3.107,2.049,1.718,3.364,2.199,2.041,1.0,1.0,39.81,0,84.6,NORMAL,1.942,0.943,0.0,0.0,
SYN_SHIP_214,2026-06-01 22:20:00,86,AMBIENT_SPIKE,2.917,1.94,1.556,2.985,1.977,1.76,3.256,2.174,1.908,1.0,1.0,38.95,0,65.8,NORMAL,1.907,0.997,0.0,0.0,
SYN_SHIP_214,2026-06-01 22:30:00,87,AMBIENT_SPIKE,2.857,1.886,1.703,2.978,1.95,1.795,3.256,2.236,1.938,1.0,1.0,39.22,0,68.4,NORMAL,1.919,0.981,0.0,0.0,
SYN_SHIP_214,2026-06-01 22:40:00,88,AMBIENT_SPIKE,2.878,1.726,1.683,2.92,1.84,1.793,3.243,2.061,1.973,1.0,1.0,39.03,0,75.4,NORMAL,1.907,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-01 22:50:00,89,AMBIENT_SPIKE,2.756,1.841,1.694,2.84,1.88,1.573,3.2,2.124,1.757,1.0,1.0,38.83,0,84.5,NORMAL,1.873,0.971,0.0,0.0,
SYN_SHIP_214,2026-06-01 23:00:00,90,AMBIENT_SPIKE,2.89,1.864,1.703,2.906,1.898,1.766,3.196,2.058,2.041,1.0,1.0,38.94,0,74.3,NORMAL,1.876,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-01 23:10:00,91,AMBIENT_SPIKE,2.97,1.783,1.529,2.946,1.822,1.672,3.035,2.02,1.757,1.0,1.0,39.3,0,79.8,NORMAL,1.871,0.927,0.0,0.0,
SYN_SHIP_214,2026-06-01 23:20:00,92,AMBIENT_SPIKE,2.961,1.936,1.667,3.006,2.036,1.845,3.256,1.965,1.842,1.0,1.0,38.3,0,78.9,NORMAL,1.898,0.948,0.0,0.0,
SYN_SHIP_214,2026-06-01 23:30:00,93,AMBIENT_SPIKE,2.764,1.801,1.645,2.983,1.876,1.748,3.109,1.963,1.766,1.0,1.0,39.13,0,83.2,NORMAL,1.882,0.955,0.0,0.0,
SYN_SHIP_214,2026-06-01 23:40:00,94,AMBIENT_SPIKE,2.984,1.848,1.8,2.912,1.879,1.743,3.233,2.208,1.951,1.0,1.0,37.92,0,84.8,NORMAL,1.909,0.963,0.0,0.0,
SYN_SHIP_214,2026-06-01 23:50:00,95,AMBIENT_SPIKE,2.797,1.824,1.568,2.932,2.019,1.782,3.081,2.159,2.007,1.0,1.0,38.81,0,73.2,NORMAL,1.898,0.944,0.0,0.0,
SYN_SHIP_214,2026-06-02 00:00:00,96,AMBIENT_SPIKE,2.916,1.985,1.766,3.221,1.82,1.681,3.11,2.107,1.912,1.0,1.0,38.3,0,74.3,NORMAL,1.929,0.994,0.0,0.0,
SYN_SHIP_214,2026-06-02 00:10:00,97,AMBIENT_SPIKE,2.918,1.93,1.725,3.064,1.939,1.81,3.263,2.106,1.856,1.0,1.0,38.33,0,83.7,NORMAL,1.948,0.976,0.0,0.0,
SYN_SHIP_214,2026-06-02 00:20:00,98,AMBIENT_SPIKE,3.0,1.915,1.85,3.033,1.865,1.75,3.29,2.053,1.968,1.0,1.0,38.25,0,82.7,NORMAL,1.962,0.986,0.0,0.0,
SYN_SHIP_214,2026-06-02 00:30:00,99,AMBIENT_SPIKE,3.015,1.882,1.758,3.08,1.915,1.799,3.278,2.157,2.051,1.0,1.0,37.83,0,80.6,NORMAL,1.988,0.962,0.0,0.0,
SYN_SHIP_214,2026-06-02 00:40:00,100,AMBIENT_SPIKE,3.146,1.981,1.767,2.956,2.097,1.83,3.377,2.222,2.078,1.0,1.0,38.71,0,77.3,NORMAL,1.976,0.975,0.0,0.0,
SYN_SHIP_214,2026-06-02 00:50:00,101,AMBIENT_SPIKE,2.911,1.844,1.658,2.933,1.964,1.732,3.32,2.144,1.956,1.0,1.0,37.58,0,70.6,NORMAL,1.971,0.965,0.0,0.0,
SYN_SHIP_214,2026-06-02 01:00:00,102,AMBIENT_SPIKE,2.678,1.911,1.71,2.657,1.886,1.778,2.98,2.148,1.982,1.0,1.0,25.45,0,80.1,NORMAL,1.957,0.981,0.0,0.0,
SYN_SHIP_214,2026-06-02 01:10:00,103,AMBIENT_SPIKE,2.624,1.914,1.59,2.788,1.88,1.786,2.894,2.069,1.873,1.0,1.0,25.68,0,84.7,NORMAL,1.918,0.97,0.0,0.0,
SYN_SHIP_214,2026-06-02 01:20:00,104,AMBIENT_SPIKE,2.588,1.851,1.712,2.779,1.907,1.98,3.063,2.113,2.019,1.0,1.0,26.27,0,74.7,NORMAL,1.933,0.948,0.0,0.0,
SYN_SHIP_214,2026-06-02 01:30:00,105,AMBIENT_SPIKE,2.64,1.918,1.73,2.933,1.855,1.895,2.941,2.245,2.049,1.0,1.0,25.48,0,77.0,NORMAL,1.953,0.935,0.0,0.0,
SYN_SHIP_214,2026-06-02 01:40:00,106,AMBIENT_SPIKE,2.781,1.766,1.632,2.834,1.975,1.541,2.818,2.071,1.982,1.0,1.0,25.5,0,75.7,NORMAL,1.933,0.977,0.0,0.0,
SYN_SHIP_214,2026-06-02 01:50:00,107,AMBIENT_SPIKE,2.614,1.797,1.732,2.762,1.873,1.841,3.066,2.16,1.958,1.0,1.0,25.56,0,65.3,NORMAL,1.92,0.975,0.0,0.0,
SYN_SHIP_214,2026-06-02 02:00:00,108,AMBIENT_SPIKE,2.623,1.839,1.61,2.621,2.04,1.661,3.04,2.215,2.02,1.0,1.0,25.11,0,79.5,NORMAL,1.904,0.999,0.0,0.0,
SYN_SHIP_214,2026-06-02 02:10:00,109,AMBIENT_SPIKE,2.57,1.861,1.635,2.678,1.842,1.718,2.923,2.063,1.72,1.0,1.0,24.46,0,80.1,NORMAL,1.893,0.929,0.0,0.0,
SYN_SHIP_214,2026-06-02 02:20:00,110,AMBIENT_SPIKE,2.541,1.712,1.587,2.662,1.931,1.778,2.843,2.023,1.98,1.0,1.0,24.94,0,67.1,NORMAL,1.876,0.996,0.0,0.0,
SYN_SHIP_214,2026-06-02 02:30:00,111,AMBIENT_SPIKE,2.636,1.891,1.683,2.7,1.891,1.787,2.843,2.183,1.904,1.0,1.0,24.91,0,75.5,NORMAL,1.888,0.956,0.0,0.0,
SYN_SHIP_214,2026-06-02 02:40:00,112,AMBIENT_SPIKE,2.519,1.746,1.614,2.704,1.79,1.792,2.962,2.141,1.888,1.0,1.0,24.24,0,65.1,NORMAL,1.891,0.994,0.0,0.0,
SYN_SHIP_214,2026-06-02 02:50:00,113,AMBIENT_SPIKE,2.711,1.846,1.745,2.725,2.0,1.577,2.842,2.14,2.03,1.0,1.0,24.6,0,83.8,NORMAL,1.894,0.934,0.0,0.0,
SYN_SHIP_214,2026-06-02 03:00:00,114,AMBIENT_SPIKE,2.489,1.813,1.681,2.606,1.887,1.544,2.911,2.127,1.932,1.0,1.0,24.56,0,70.2,NORMAL,1.899,0.978,0.0,0.0,
SYN_SHIP_214,2026-06-02 03:10:00,115,AMBIENT_SPIKE,2.438,1.783,1.689,2.674,1.944,1.498,3.01,2.085,2.089,1.0,1.0,24.38,0,84.8,NORMAL,1.886,0.976,0.0,0.0,
SYN_SHIP_214,2026-06-02 03:20:00,116,AMBIENT_SPIKE,2.59,1.794,1.631,2.768,1.802,1.631,2.936,2.107,1.956,1.0,1.0,24.5,0,82.8,NORMAL,1.865,0.96,0.0,0.0,
SYN_SHIP_214,2026-06-02 03:30:00,117,AMBIENT_SPIKE,2.64,1.726,1.486,2.522,1.867,1.711,2.662,2.003,1.776,1.0,1.0,23.78,0,68.2,NORMAL,1.869,0.96,0.0,0.0,
SYN_SHIP_214,2026-06-02 03:40:00,118,AMBIENT_SPIKE,2.596,1.749,1.638,2.732,1.884,1.679,2.878,1.991,1.942,1.0,1.0,23.2,0,78.0,NORMAL,1.859,0.983,0.0,0.0,
SYN_SHIP_214,2026-06-02 03:50:00,119,AMBIENT_SPIKE,2.626,1.668,1.601,2.537,1.803,1.563,2.787,2.09,1.824,1.0,1.0,23.25,0,78.9,NORMAL,1.837,0.935,0.0,0.0,
SYN_SHIP_214,2026-06-02 04:00:00,120,AMBIENT_SPIKE,2.379,1.797,1.672,2.682,1.785,1.51,2.703,2.039,1.774,1.0,1.0,23.97,0,72.0,NORMAL,1.837,0.962,0.0,0.0,
SYN_SHIP_214,2026-06-02 04:10:00,121,AMBIENT_SPIKE,2.309,1.707,1.646,2.575,1.9,1.7,2.856,1.991,1.76,1.0,1.0,23.41,0,81.4,NORMAL,1.822,0.945,0.0,0.0,
SYN_SHIP_214,2026-06-02 04:20:00,122,AMBIENT_SPIKE,2.497,1.822,1.555,2.653,1.886,1.739,2.626,1.998,1.922,1.0,1.0,22.98,0,83.5,NORMAL,1.842,0.934,0.0,0.0,
SYN_SHIP_214,2026-06-02 04:30:00,123,AMBIENT_SPIKE,2.538,1.846,1.477,2.454,1.804,1.569,2.949,2.137,2.013,1.0,1.0,22.42,0,65.4,NORMAL,1.847,0.95,0.0,0.0,
SYN_SHIP_214,2026-06-02 04:40:00,124,AMBIENT_SPIKE,2.519,1.682,1.444,2.591,1.77,1.753,2.832,2.056,1.967,1.0,1.0,22.84,0,84.0,NORMAL,1.837,0.954,0.0,0.0,
SYN_SHIP_214,2026-06-02 04:50:00,125,AMBIENT_SPIKE,2.444,1.724,1.622,2.548,1.808,1.698,2.834,1.857,1.846,1.0,1.0,23.58,0,67.1,NORMAL,1.84,0.983,0.0,0.0,
SYN_SHIP_214,2026-06-02 05:00:00,126,AMBIENT_SPIKE,2.534,1.821,1.494,2.684,1.878,1.677,2.862,2.153,1.824,1.0,1.0,22.73,0,68.0,NORMAL,1.822,0.971,0.0,0.0,
SYN_SHIP_214,2026-06-02 05:10:00,127,AMBIENT_SPIKE,2.441,1.733,1.602,2.578,1.896,1.75,2.811,1.977,1.86,1.0,1.0,22.69,0,80.4,NORMAL,1.798,0.946,0.0,0.0,
SYN_SHIP_214,2026-06-02 05:20:00,128,AMBIENT_SPIKE,2.547,1.827,1.482,2.514,1.872,1.675,2.705,2.016,1.872,1.0,1.0,22.81,0,65.3,NORMAL,1.803,0.962,0.0,0.0,
SYN_SHIP_214,2026-06-02 05:30:00,129,AMBIENT_SPIKE,2.418,1.753,1.696,2.522,1.923,1.688,2.749,1.99,1.868,1.0,1.0,22.21,0,81.3,NORMAL,1.793,0.982,0.0,0.0,
SYN_SHIP_214,2026-06-02 05:40:00,130,AMBIENT_SPIKE,2.404,1.785,1.493,2.549,1.797,1.618,2.746,1.979,1.651,1.0,1.0,22.74,0,77.3,NORMAL,1.779,0.973,0.0,0.0,
SYN_SHIP_214,2026-06-02 05:50:00,131,AMBIENT_SPIKE,2.514,1.798,1.528,2.606,1.717,1.533,2.839,2.045,1.798,1.0,1.0,21.69,0,73.3,NORMAL,1.773,0.924,0.0,0.0,
SYN_SHIP_214,2026-06-02 06:00:00,132,AMBIENT_SPIKE,2.19,1.706,1.497,2.616,1.918,1.551,2.732,2.024,1.669,1.0,1.0,21.87,0,70.2,NORMAL,1.766,0.971,0.0,0.0,
SYN_SHIP_214,2026-06-02 06:10:00,133,AMBIENT_SPIKE,2.417,1.755,1.418,2.546,1.734,1.568,2.645,1.999,2.028,1.0,1.0,20.98,0,82.4,NORMAL,1.763,0.95,0.0,0.0,
SYN_SHIP_214,2026-06-02 06:20:00,134,AMBIENT_SPIKE,2.4,1.707,1.343,2.452,1.706,1.589,2.669,1.876,1.714,1.0,1.0,21.58,0,83.8,NORMAL,1.722,0.948,0.0,0.0,
SYN_SHIP_214,2026-06-02 06:30:00,135,AMBIENT_SPIKE,2.442,1.824,1.629,2.203,1.783,1.592,2.803,1.83,1.704,1.0,1.0,22.04,0,80.7,NORMAL,1.721,0.978,0.0,0.0,
SYN_SHIP_214,2026-06-02 06:40:00,136,AMBIENT_SPIKE,2.387,1.574,1.586,2.469,1.683,1.48,2.743,1.956,1.814,1.0,1.0,21.42,0,83.8,NORMAL,1.747,0.943,0.0,0.0,
SYN_SHIP_214,2026-06-02 06:50:00,137,AMBIENT_SPIKE,2.489,1.634,1.555,2.526,1.896,1.504,2.606,2.134,1.854,1.0,1.0,21.2,0,75.5,NORMAL,1.763,0.929,0.0,0.0,
SYN_SHIP_214,2026-06-02 07:00:00,138,AMBIENT_SPIKE,2.477,1.829,1.555,2.484,1.676,1.526,2.676,1.922,1.764,1.0,1.0,21.43,0,68.3,NORMAL,1.74,0.953,0.0,0.0,
SYN_SHIP_214,2026-06-02 07:10:00,139,AMBIENT_SPIKE,2.43,1.578,1.68,2.416,1.547,1.422,2.665,1.844,1.795,1.0,1.0,20.39,0,82.8,NORMAL,1.727,0.97,0.0,0.0,
